Dépression - Connaissance de soi ,"Bonjour ou bonsoir en fonction de l'heure à laquelle vous me lirez, Je m'excuse de venir vider mon sac ici mais mettre en mot ma souffrance me devient indispensable. J'en peux plus. J'ai déjà vécu des épisodes dépressifs, mais celui là est hors norme. Je ne vois vraiment aucune manière de m'en sortir et de m'aimer à nouveau.. Mes idéaux sont bien plus haut que mes capacités intellectuelles et physiques, je ne serais jamais à la hauteur de mes rêves. Je les ai abandonné, mais du coup je n'ai plus rien. Je me sens vide, j'ai juste envie de disparaître, de m'eteindre, de n'avoir jamais existé.. Je suis obsédée par cette idée depuis bientôt 6 mois. J'ai même essayé, mais je n'ai ps eu le courage d'aller au bout de la démarche. Comment vivre quand on a ni la force de se relever, ni la force d'abandonner vraiment ? J'en peux plus. . Est ce que quelqu'un a traversé ce que je traverse et s'en est sorti ?   Merci de m'avoir lue, paix et amour à vous",vider mon sac ; ma souffrance ; épisodes dépressifs ; m'en sortir ; m'aimer à nouveau ; mes idéaux ; à la hauteur de mes rêves ; je me sens vide ; envie de disparaître ; obsédée par cette idée ; comment vivre ,parler ; soutien ; acceptation de soi ; estime de soi ; fausses croyances ; espoir ; encourager ; réassurer ; développement personnel ,
Famille - Dépression ,"Ma vie n'a été qu'un enfer!!! Anorexie à 15 ans puis, boulimie pendant des années et dépression sur dépression. Des antidépresseurs, des psychothérapies, des hospitalisations.... A 32 ans: un rayon de soleil : naissance de ma fille et peu de temps après : nouvelle dépression. Même pour celle que j'aime le plus au monde, je n'y arrive pas.... Quelle tristesse pour cette petite fille aujourd'hui adolescente d'avoir vécu avec une mère dépressive, qui s'est coupée de tout ami et de la majorité de sa famille. Que faire? Chaque nouvel épisode dépressif est encore plus dur. Je n'ai pas le courage de mettre fin à mes jours mais, je me dis que pour mon compagnon et notre fille ce serait finalement un soulagement, un accès à la gaieté, à la vraie vie, à la vie normale",anorexie ; boulimie ; dépression ; naissance de ma fille ;  tristesse ; compagnon ,dépression ; tristesse ; comportements alimentaires ; gestion des émotions ; expression des émotions ; équilibre ; soutien ; connaissance de soi ; famille ; couple ,
Dépression - Tristesse,"Bonsoir, Je suis une étudiante de 18 ans et je suis extrêmement malheureuse depuis plusieurs mois, j’ai la sensation de subir une sorte de dépression, et plus le temps passe plus c’est sévère, je supporte vraiment plus tout ce malheur. J’ai besoin d’aide.",étudiante ; extrêmemet malheureuse ; dépression ; tout ce malheure ,tristesse ; dépression ; soutien ; parler ; expression des émotions ,
Dépression - Tristesse,"Bonjour / Bonsoir je m'appelle Norah, je commençais a m'inquiète d'ici 3 semaine / un mois car j'avais une perte d'appétit, grosse perte d'émotions dans la journée, grand effort pour faire quelque chose et moins d'intérêt pour quelqu'un ou pour une activité. Donc j'ai commençais à regarder sur internet, tous les résultat était ""dépression"", donc moi je me disais que j'en était pas au point d'être en dépression. J'ai donc passer des test sur internet pour vérifier mon état, tout les test (7 ou plus je crois) me disait que j'étais dans une état dépressif léger ou modérer. J'ai donc commencer à m'inquiéter de mon cas. Puis sa ne passait pas mais j'ai l'impression que c'est moins pire qu'avant mais quand même présent au fond. Là, aujourd'hui j'ai refait 5 test pour voir si ça c'était améliorer et on dirait pas. Donc j'ai vraiment pas l'impression d'être en dépression car je suis heureuse en générale (appart mes perte d'émotion dans la journée), donc je trouve ça vraiment bizarre. Donc si vous pourrez me dire si je suis en dépression même en étant heureuse la plupart du temps ? Merci d'avoir lu ce message et de m'aider si vous le pouvez. Cordialement, Norah.",perte d'appétit ; perte d'émotions ; grand effort pour faire quelque chose ; moins d'intérêt ; état dépressif léger ou modérer ; m'inquiéter ,dépression ; tristesse ; soutien ; prise de recul ; réassurer ,
Dépression ,"Bonjour à tous, Alors voilà je ne me sens vraiment pas bien du tous. Pour moi rien n'a plus de sens car j'ai l'impression de ne pas pouvoir être moi même je n'arrive plus a penser lorsque j'imagine ma vie j'imagine que des scénarios catastrophique. Je ne parle plus a personne je me fait passer pour une victime je me punis en quelque sorte en ne faisant aucune activité qui m'apporterait de la joie. (Mais je ne me faits pas de mal physique et je ne compte pas le faire) c'est plus psychologique. Je vois bien que je suis un handicap pour la famille. Je suis fans un tous et j'ai l'impression que jamais je ne sortirais et je crois pas que j'en ai envie finalement je crois que savoir que tous va aller au plus mal me conforte. J'ai maigris. Je le plains tous le temps. Je fais plus rien j'ai des exams a passer et je ne l'ai fait pas... je me sens nul. Je prends pas soins de moi, j'ai plein de boutons. Je broie du noir. Je crois que je n'irais jamais mieux. Je ne ressens plus aucune émotions. Je suis perdue et ne sais plus quoi faire pour m'en sortir. J'ai des exams et je faits tous pour les rater.",rien n'a plus de sens ; impression de ne pas pouvoir être moi même ; j'imagine que des scénarios catastrophique ; je ne parle plus à personne ; je suis un handicap pour la famille ; je maigris ; je fais plus rien ; je me sens nul ; je broie du noir ; je n'irai jamais mieux ; je ne ressens plus aucune émotions ; je suis perdue ,dépression ; tristesse ; pensées dysfonctionnelles ; fausses croyances ; estime de soi ; soutien ; rumination ,
Couple - Tristesse ,"Bonjour, Aujourd'hui je viens de me faire opérer d'un cancer et une fois remis sur pied mon épouse avec qui j'ai eu mes enfants ne sais plus si nous devons continuer ensemble....soit nous nous séparons soit elle vera un amant en la personne de son ex....je n'ai pas de travail, pas d'amis et pas d'autre famille que femme et enfants. Mon père ma battu et ma mère m'assigne en justice depuis 3 ans. Je suis à bout car j'ai accepté pour sauver mon couple que ma femme aille voir son ex même si cela va me détruire mais j'ai peur d'une finalité où elle parte avec lui, car elle ne sait pas me dire ses sentiments et ses envies.... Dans cette situation, je me couche et me réveil avec la nette envie d'en finir avec cette vie de cauchemard. Je ne sais si quelqu'un pourra m'aider mais j'aurai demandé une dernière aide.",opérer ; cancer ; mon épouse ; si nous devons continuer ensemble ; nous nous séparons ; elle vera un amant ; pas de travail ; pas d'amis ; pas d'autre famille ; j'ai accepté ; sauver mon couple ; ma femme aille voir son ex ; cela va me détruire ; envie d'en finir avec cette vie ,couple ; séparation ; cancer ; soutien ; affirmation de soi ; confiance en soi ; estime de soi ; valeurs ; suicide ; tristesse,
Dépression - Burnout - Anxiété,"Bonjour . Je suis actuellement en dépression burn out depuis 1 ans maintenant. Tout à commencer au travail janvier 2020 ou mon corps m’a lâcher au travail . Gros coup de fatigue , cœur qui s emballe ect . Du coup chu je fais prise de sang complet, électrocardiogramme tout est ok . Ensuite je retourne au travail mais je tiens 1 semaine . Je me tenais au mur pour aller travailler pour aller dans mon bureau , j’avais perdu 8 kilo et je m en étais pas rendu compte . Et un midi j ai dis stop je ne peux plus Du coup arrêt sur arrêt . J ai été voir un psychologue du travail mais ça ne m’a pas aider du tout. Je prend anti dépresseur et anxiolytiques tous les jours . J ai la phobie social , peur dans les magasins tous les jours des vertiges , je sais plus quoi faire pour me retrouver comme avant car ça deviens long . Même si c est mieux qu’au début car je ne pouvais même plus marcher j ai toujours ces vertiges, ces crises de panique . Et depuis 1 ans ça fais long . J aimerais au moins avoir une journée normale j attend que sa . Toujours la peur d avoir une vraie maladie ... un cancer ou une tumeur mais j ai fais plusieurs prise de sang , échographie, radio des poumons tous est ok ... si vous avez des conseils à me donner ou votre parcours similaire pour me rassurer et me faire avancer je vous remercie",dépression ; burn out ; phobie social ; peur dans les magasins ; me retrouver comme avant ; crises de panique ; peur d avoir une vraie maladie ,dépression ; burn out ; soutien ; phobie ; peur ; anxiété,
Dépression - Suicide ,"Je veux en finir avec ma vie , j'y pense tout les jour",en finir avec ma vie ; j'y pense tout les jour,dépression ; suicide ; psychiatrie ,
Dépression - Deuil - Rupture ,"Bonjour  Je connais depuis plus de deux ans une période de mal être, décès de mon père ma boussole, divorce à ma demande je vivais avec qq1 qui ne m'aimait plus  j'ai pris des antidépresseurs cette année pendant environ 6 mois j'ai tout arrêté seule marre des effets secondaires je crois que je fais une rechute j'ai envie de rien zéro énergie zéro motivation  j'essaie de reprendre le sport depuis des mois en vain  qui connaît cela ?  j'ai besoin d'aide",mal être ; décès de mon père ; divorce ; antidépresseurs ; rechute ; envie de rien ; zéro motivation ,deuil ; divorce ; dépression ; soutien ; changement ; acceptation ,
Anxiété - Tristesse,"Bonjours, je tenais à m’exprimer car tout garder pour moi me rend tellement triste au fond de moi.   J’aurais tellement de chose à dire. Je me demande chaque matin comment le monde peut être fait de cette façon, tout les malheures qu’herberge ce monde. On dit qu’on devrait s’estimer heureux de vivre dans un pays où il n’y a pas de problèmes majeur, mais voudrais comprendre pourquoi je suis comme ça. J’ai peur de tout, sortir pour moi est tellement difficile, ayant toujours un œil sur tout j voudrais être insouciant ne plus penser à tout. J’ai ce mal être qui me pourri la vie chaque jours, j’en est tellement marre. J’ai déjà essayer de parler brièvement avec ma famille mais sans succès pensant que je simule ou que ce n’est que des broutilles. Du coup me trouvant seul face à ça, la seul solution  que j’ai trouver c’est quand je dors, c’est le seul moment où tout mes problèmes disparaissent . Néanmoins étant  toujours stressé je ne fais que des cauchemars et de plus le sommeil n’est  pas  infini.",m'exprimer ; triste au fond de moi ; comment le monde peut être fait de cette façon ; j'ai peur de tout ; mal être qui me pourri la vie chaque jour ; seul face à ça ; toujours stressé ; cauchemars,soutien ; expression des émotions ; tristesse ; existence ; sens ; peur ; anxiété ,
Dépression - Rupture ,"Bonjour , J'ai mis du temps à me décider à écrire ici mais voilà je commence , Suite à une rupture tres difficile je n'arrive plus à avancer , je reste chez moi et ne sort pratiquement plus ... je ne dors que quelques heures ou toute la journée , et je m'alimente peu , très peu .J'ai essayé de voir plusieurs psy mais sa rien donné .J'ai 29 ans je suis célibataire , et j'ai peur de ne pas m'en sortir , cette situation qui dure depuis à peu près 3 ou 4 ans , me fatigue énormément moralement et physiquement .je me suis isolé complètement.Si vous avez des conseils intéressants , merci d'avoir lu mon message                ",rupture très difficile ; je n'arrive plus à avancer ; je reste chez moi ; je m'alimente peu ; peur de ne pas m'en sortir ; me fatigue énormément ,rupture ; confiance en soi ; fatigue ; soutien ; expression des émotions ; espoir ,
Couple - Connaissance de soi ,"Bonjour,Je ne sais plus comment faire et j'ai besoin d'aide.  Depuis mon enfance j'ai des problèmes de compréhension, concentration & mémoire. Le médecin pense que ça vient d'une dépression (anxiété)... Le problème c'est que j'ai des gros problèmes de logique et je ne sais pas comment supporter ça au quotidien. Dans ma vie de couple cela crée des disputes ce manque de logique & aussi de mémoire. De ce fait, mon conjoint s'occupe de tout : papiers et travaux car la maison n'ai pas terminé et il est seul pour le faire. Du coup, il m'en veut de ne pas être logique... Mais comment faire quand on n'a pas de mémoire ni de souvenirs de sa scolarité ? J'ai complètement perdu confiance en moi à cause de ça. Que fois-je faire ? Merci.                ",problèmes de compréhension ; concentration ; mémoire ; dépression ; anxiété ; problèmes de logique ; ma vie de couple ;  disputes ; mon conjoint ,concentration ; mémoire ; anxiété ; bilan intellectuel ; bilan cognitif ; couple ; connaissance de soi ; affirmation de soi ; soutien ,
Dépression - Famille ,"Mal être, peur de la solitude, peur du vide ,vie quotidienne sans intérêt ,vie couple et de famille difficile                ",mal être ; peur de la solitude ; peur du vide ; sans intérêt ; couple ; famille ; difficile ,tristesse ; peur ; dépression ; couple ; famille ,
Phobie,Après une sévère dépression. J'ai la phobie de rechuter en dépression. Cela me créé des angoisses qui m'empechent de vivre correctement.                ,après une sévère dépression ; phobie de rechuter ; angoisses ,phobie ; angoisses,
Estime de soi - Tristesse,"Bonjour,  Voila je ne sais plus quoi faire. Je n'arrive plus a trouvé un sens a ma vie. J'ai l'impression que tout ce que je fais est mal que je ne suis pas une bonne personne. J'ai déjà pensé a rejoindre les personnes que j'aime. Je suis en couple mais c'est compliqué. Je n'arrive pas a lui expliquer mon état même juste à lui dire. Je me force à sourir, à rigoler a être bien. Le matin je me lève et la même question ce pose : Pourquoi ?  Je ne sais pas comment m'en sortir.... S'il vous plait aidez moi je n'en peux plus                ",je ne sais plus quoi faire ; sens a ma vie ; je ne suis pas une bonne personne ; en couple ; c'est compliqué ,soutien ; prise de recul ; conseiller ; fausses croyances ; pensées dysfonctionnelles ; estime de soi ; couple ,
Deuil - Dépression ,"en dépression depuis un an suite à un deuil, je m'en sors peu à peu sans avoir l'impression de m'en être vraiment sorti, je ressens cette tristesse de temps en temps et je me sens encore fragile. ",dépression ; suite à un deuil ; tristesse ; je me sens encore fragile ,dépression ; deuil ,
Couple - Rupture ,voila depuis qu il m'a quittée j ai peur d etre seule de finir ma vie seule et en plus mes enfants vont bientot partir                ,il m'a quittée ; peur d etre seule ; mes enfants vont bientôt partir ,couple ; sépération ; peur ; solitude ; soutien ,
Dépression - Tristesse,"Bonsoir,   Je voulais me confier un peu à quelqu'un mais je ne savais pas à qui et je ne savais pas qui m'accordera du temps . Donc voilà mon soucis est que je me sent souvent seule malgré que je sois entourée de gens . J'ai toujours un masque le jour, je fais mine de sourire et le soir tout va mal pour moi . J'espère en parler avec vous .                ",me confier ; je me sent souvent seule ; un masque le jour ; tout va mal pour moi ,parler ; soutien ; solitude ; tristesse ,
Traumatisme - Tristesse,"Bonjour , je suis une jeune de 18 ans . Je me sent seul depuis maintenant 4 ans . Je n'en peux plus de faire semblant . Je peux en parler a personne car on ne me comprend pas . J'ai toujours etait entouré mais en 3 eme je me suis retrouvé seul au college plus personne ne m'adresser la parole et ça m'a traumatisée . Cette meme année ma mere a perdu son emploi nous avions plus aucune ressources . A cause de ce harcèlement moral je n'ai pas eu mon bac . Au lycee j'avai 1 seul amie mais elle ma remplacer et je me suis fait virée car j'ai exploser en cour . Je n'arrive plus a prendre sur moi . Sa fait 2 ans que je suis descolarisé je n'ai aucun diplome je n'ai plus confiance en moi , je ne croi plus en moi, je ne c'est plus quoi faire . Je n'arrive pas a trouver ma place , des que tout s'arrange il m'arrive quelque chose . Ce post est mon dernier espoir .. . Merci d'avoir lu                ",je me sent seul ; je ne peux en parler à personne ; on ne me comprend pas ; ça m'a traumatisée ; harcèlement ; je n'ai plus confiance en moi ; trouver ma place ,solitude ; parler ; soutien ; harcèlement ; traumatisme ; confiance en soi ; estime de soi ; connaissance de soi ,
Dépression - Soutien ,"Métro, boulot, dodo, cette maxime n'a jamais été aussi vrai pour moi. Je suis usée de vivre, fatiguée, à bout de force... j'aimerai m'endormir pour toujours ou vivre à regarder des films. J'aime me réfugier dans un monde imaginaire, je m'invente des vies chaque jour, mais je ne mens jamais aux autres, je me crée juste un autre monde ou je me sens mieux, qui me fait me sentir importante. Je m'invente les dialogues dans ma tête, est-ce que je devrai me faire suivre ou tout le monde fait ça ?                ",usée de vivre ; fatiguée ; un monde imaginaire ,dépression ; fatigue ; soutien ; expression des émotions ; parler ; dépression ,
Dépression - Tristesse,"J'ai 1 enfant, 32 ans et en couple, je suis secrétaire et m'entends bien avec mes collègues. J'ai tout pour être heureuse et pourtant je ne le suis pas, pire encore je suis triste, je ne sais pas si on peut parler de dépression, mais je n'ai plus le goût de vivre, j'avance dans ma vie en mode automatique, je n'ai plus de projets, je me laisse porter. Les jours se rassemblent et la seule chose dont j'ai envie c'est de partir ou de m'endormir rapidement chaque soir pour ne plus penser...                ",couple ; je suis triste ; plus le goût de vivre ; mode automatique ; plus de projets ; ne plus penser,tristesse ; dépression ; soutien ; parler ; expression des émotions ,
Dépression - Tristesse,"Bonjour, depuis que j'ai 8 ans j'ai des pensées très noires, on ma bourré le crâne en me disant que je suis inutile, que je ne sert a rien que ma mère m'avais abandonné qu'elle m'aimais pas et que j'étais une erreur. Vous voyez dans ma génération tout le monde rabaisse tout le monde, au debut on joue au jeu comme les autres puis après sa devient différent, plus blessant... Depuis presque deux mois je me rabaisse toute seule, en me disant que je ne mérite pas la vie, chaque soir je pleure en cachette sans jamais montrer ma douleur au autres, ils ne voient que mon faux sourire, il y a un mois j'ai avalé quatre boites de médicaments en ayant pour but de partir malheureusement sa n'a pas fonctionné. Est ce normal de vouloir mourir a mon âge ? De se mutiler tout les soirs? Estce normal ce qui m'arrive ?                ",pensées très noires ; je suis inutile ; que j'étais une erreur ; je ne mérite pas la vie ; je pleure ; vouloir mourir ,estime de soi ; confiance en soi ; dépression ; trsitesse ; suicide ,
Dépression - Tristesse,"Bonjour,   Je tombe par hasard sur votre site, je me sens totalement perdue.. .seule, bien qu'en couple.   Je me sens horriblement triste, je pleure en cachette, je n'ai plus aucune joie de vivre, j'ai même des idées très noires , alors que j'étais quelqu'un de très pétillante , qui aimait la vie plus que tout. j'avais tendance a toujours relativiser.  Aujourd'hui je n'ai plus aucune confiance en moi.. Je me sens inutile, j'ai l'impression d'être un fantôme...  et j'en viens à avoir peur de moi-même....                ",je me sens totalement perdue ; horriblement triste ; je pleure ; idées très noires ; plus aucune confiance en moi ; je me sens inutile ; peur de moi-même,estime de soi ; confiance en soi ; dépression ; trsitesse ; soutien ; parler ; expression des émotions  ,
Rupture - Tristesse,"Je me sens triste depuis plusieurs mois, sans l'envie de faire quelque chose, moi qui étais d'habitude très joyeux, je me pose donc des questions ! Je me demande si je suis en dépression ou pas. Il y a quelques mois de ça ' j'ai vécu une rupture après 1 an de relation. Ce n'est pas ma 1ère rupture mais c'est bien la première fois que je n'arrive pas à ressortir et voir du monde après. Est-ce que j'ai s'apparente à une dépression ?                ",triste ; depuis plusieurs mois ; sans l'envie ; vécu une rupture ; je n'arrive pas à ressortir ,Tristesse ; rupture ; soutien ; parler ,
Deuil ,"Je sui seule depuis 4 ans, depui la mort de mon mari en 2012. Depui je suis restée souvent ché moi avec mon chat qui est mon seul reconfort, il est comme mon enfant. Si je pouvais j'en aurai un autre mais je sai que je m'enferme dans une spirale qui n'est pas bonne pour moi, et je me laisse aller. Que doi je faire pour m'en sortir et aller vers les autres ? je me suis laissé couler depuis la mort de mon mari, et je ne sors que tres peu, mes ami sont de plus en plus distant, et je me sens vieille avant l'heure pour tous vous dire.                ",seule depuis 4 ans ; mort de mon mari ; je me laisse aller ; m'en sortir ; aller vers les autres ,deuil ; tristesse ; soutien ; relation sociale ; changement,
Deuil ,"Bonjour, je suis ici parce que j'ai perdu ma soeur il y a un mois. J'éprouve une profonde tristesse et j'ai les larmes aux yeux très souvent, je veux rester seul chez moi, j'en veux à la terre entière, j'ai l'impression que personne ne peut comprendre ma peine.   Comme pour me punir qu'elle ne soit plus là, je veux rester chez moi dans ma propre tristesse, pleurer et rester seul surtout. Ne plus voir personne et ne pas croiser les yeux des gens heureux. Je l'aimais tant et elle me manque tant.   Rien ne pourra empêcher ma peine, mais je voulais savoir si vous aviez-vous aussi perdu des membres de votre famille ? Comment avez-vous fait face ? et comment vous sentez-vous aujourd'hui ? combien de temps mon mal être va durer ? faut-il se faire violence ?                ",perdu ma sœur ; profonde tristesse ; larmes aux yeux ; personne ne peut comprendre ma peine ; rester chez moi ; propre tristesse ; pleurer ; comment avez-vous fait face ,deuil ; tristesse ; soutien ; parler ,
Anxiété,"Bonjour, je souffre d'un trouble anxieux et je suis hyper sensible.  J'ai parfois le fantasme de pouvoir vivre avec 0 stress et 0 anxiété,  impossible pour le commun des mortel ? J'ai bien parfois du stress commun a tout le monde mais aussi du stress et des angoisse maladive, comment apprivoiser ces dernier et vivre sereinement ? Avez vous des idées que je ne connais peut-être pas pour vivre apaiser et sans crainte?",trouble anxieux ; hyper sensible ; vivre sereinement ,anxiété ; hypersensibilité ,
Anxiété - Dépression ,"Bonjour, Depuis janvier, je fais de plus en plus d'anxiété en plus de ma dépression. Mais c'est l'anxiété qui me rend folle. J'essaie de la tolérer le plus possible, mais souvent je craque et je bois de l'acool. Avez-vous des trucs pour au moins tolérer, sinon apaiser l'anxiété?  Merci",anxiété ; dépression ; je vois de l'alcool ,anxiété ; dépression ; alcool ,
Anxiété,"Bonjour à tous , Il y a quelques jours j'ai été diagnostiqué TAG, à cause de ce trouble plusieurs sensations et symptômes associés.. néanmoins j'aimerais savoir si le fait que mes muscles ""sautent"" sans raison (jambes , bras) peuvent être également une conséquence de mon TAG. Merci de m'éclairer !",TAG ; mes muscles sautent sans raison ,anxiété ; hyperactivité ,
Anxiété - Haut potentiel ,"Bonjour à toutes, et à tous, Je viens jeter une petite bouteille à la mer car je suis quelque peu désemparée pour une situation.  En effet, mon conjoint souffre depuis longtemps, voire trop longtemps de crises d'angoisse, anxiété, avec des insomnies, et un passif de stress post traumatique suite à un passé avec un parent pervers narcissique. Nous sommes en Haute savoie, il passe de Psychologues en psychologues, car personne n'arrive à le soulager de ces maux. Il a consulté des psychiatres qui lui ont donné des médicaments, mais qui ne l'aident pas plus . Car à tout cela, se rajoute le fait qu'il est HPI ( diagnostiqué depuis le plus jeune âge), donc avec un cerveau qui ne s'arrête jamais de réfléchir. Alors je viens vers vous pour savoir, si vous aviez des contacts spécialisés face à sa situation soit dans notre région ou alors des téléconsultations. Parce que , là ,  moi et mes petites armes de lui dire de se changer les idées, sont trop petites face à son mal être. Je vous remercie beaucoup.",mon conjoint ; crises d'angoisse; anxiété ; insomnies ; stress post traumatique ; HPI ; cerveau qui ne s'arrête jamais de réfléchir ,angoisse ; anxiété ; haut potentiel ; traumatisme ; trouble du sommeil ,
Anxiété - Surmenage ,"Ça fait des mois que je ressens de l’angoisse continue , je ne sais plus ce qui m'arrive.  je ne dors plus la nuit, j’ai des insomnies fréquentes. je n’arrive plus a atteindre mes objectifs au boulot et cela affecte mon relationnel avec les membres de mon équipe.",angoisse continue ; je ne dors plus ; insomnies fréquentes ; je n'arrive plus à atteindre mes objectifs au boulot ,anxiété ; trouble du sommeil ; surmenage ,
Anxiété,"Bonjour,  Je décide me confier sur ce forum car je n'en peux plus. Je souffre d'anxiété et cela devient insupportable à vivre. Je n'arrive plus à dormir, je me sens très mal cette sensation d'étouffement est horrible cela gâche ma vie. Quoi faire?",me confier ; anxiété ; je n'arrive plus à dormir ; je me sens très mal ,parler ; soutien ; anxiété ; trouble du sommeil ,
Anxiété - Dépression ,"Mon anxiété perdure depuis un long moment, je me perds de plus en plus dans mon hypocondrie causée par mon anxiété persistante. Je n’ai plus envie de rien. Je n’éprouve plus de plaisir, ni d’envie. Je ne ris plus, ou si je ris, ce n’est pas un vrai rire, ce n’est que factice comme si je n’étais que l’ombre de moi-même, un mort vivant. je suis perdue, j’ai constamment peur de tout. Je fais des crises de panique à tous les jours. Je ne sais plus quoi faire.",anxiété ; hypocondrie ; plus envie de rien ; plus de plaisir ; ombre de moi-même ; je suis perdue ; peur de tout ; crises de panique ,anxiété ; crise d'angoisse ; dépression ; tristesse ; soutien ; peur ; gestion des émotions ,
Anxiété - Phobie,"Bonjour je vous écris car j'ai vraiment besoin de conseils J'éprouve un réel sentiment de peur depuis maintenant un an, j'ai une peur constante de perdre quelqu'un de mes proches car je sens que je ne pourrais pas supporter la perte de quelqu'un de ma famille. Il m'arrive de pas m'endormir jusqu'à 5h du matin car mon cerveau ne fait que d'y penser. Mes parents, mes deux frères et mon compagnon sont en parfait état de santé mais je craint toujours le pire: une maladie, un accident de voiture... Cela m'épuise moralement. Que faire? Qui dois-je consulter? Merci de m'avoir lu",besoin de conseils ; sentiment de peur ; peur constante ; perdre quelqu'un ,conseiller ; peur ; phobie ; pensées dysfonctionnelles ; anxiété ,
Anxiété - Traumatisme ,"Bonjour à tous,  Depuis quelques années, je subis des crises d'angoisses concernant l'avenir. Peur de perdre son travail, de perdre son confort . Celles-ci se déclenchent en général lors des congés d'été, l'impression que mon poste est en danger si je prend des vacances. J'ai eu une vie assez dure, adolescence compliqué avec un père autoritaire et violent,  mis à la porte par mes parents, j'ai vécu dans une voiture pendant un moment, j'ai vécu un divorce à l'époque non souhaité avec deux enfants. Aujourd""hui, agé de 46 ans, je suis cadre, je considère que malgré tout je m'en suis bien sortie. J'ai retrouvé l'amour avec une personne qui a eu un parcours pire que le mien, mais voila ces symptomes qui m'empéche de vivre la vie. Peine à respiré, l'impression d'avoir des briques sur le torse. Je vais mieux lorsque je fais du sport ou que j'ai de la réussite au travail. En générale, cela passe au bout de 3 ou 4 mois, en faisant du sport, en ayant de la réussite au travail et l'aide de médicament comme le Bromazépane. J'en ai marre j'aimerais apprécié la vie et vivre dans l'instant présent et non pas dans le futur ou dans le passé. Est ce que mon cas est désespéré ? Merci de votre aide",crises d'angoisse ; avenir ; peur ; mon poste est en danger si je prend des vacances ; vie assez dure ; père autoritaire et violent ; mis à la porte par mes parnets ; vécu dans une voiture ; divorce ; vivre dans l'instant présent ,anxiété ; crise d'angoisse ; soutien ; gestion des émotions ; instant présent ; pensées dysfonctionnelles ; fausses croyances ; traumatisme ; peur ,
Crise d'angoisse - Anxiété ,"Tous les soirs c’est le même cinéma.  je suis fatiguée mais les angoisses commencent. Je ne sais pas pourquoi la nuit m’angoisse. J’ai mal au ventre, j’ai des fortes nausées, je tourne sans cesse dans mon lit, je me lève plusieurs fois faire pipi. J’ai soif, j’ai la bouche sèche, j’ai parfois l’impression que je vais faire un malaise. Je commence à m’endormir puis d’un seul coup je me réveil en sûr saut j’ai le cœur qui bas fort et je me sent mal. C’est un peu la panique, c’est la crise d’angoisse. J’ai toujours de l’eau près de moi, et du sucre. Alors, je redresse mon oreiller, je bois, je mange un sucre et je respire. Je m’enveloppe dans un plaid, qui depuis quelque temps me rassure quand je l’ai près de moi. Je ne sais pas pourquoi, la sensation d’être enveloppée dedans je m’y sent bien, toujours en position mi assise, je penche un petit peu ma tête et j’essaie de m’endormir. Mais j’ai tellement de chose qui me passe par la tête, imagine que j’appelle les pompiers, qu’ils viennent me chercher mais après je me dit que je n’ai rien, que je suis mieux dans mon lit que sur un brancard dans un couloir, après je me dit que ma mère est à collé à chez moi, que si vraiment ça ne va pas je pourrais allez me blottir contre elle ou qu’elle elle viendrait me voir. Puis après je me dit que je suis épuisé, que tous les soirs c’est la même chanson, que je panique pour rien... mon copain dors à côtés de moi, mais je ne veut tellement pas qu il voit ça... mise à part me blottir contre lui il ne peut rien faire, parce que en vrai moi non plus je peut rien faire... mon corps souffre, et il sait habitué à cet inquiétude, cet angoisse chaque soir, chaque nuit. Il est 3heures du matin et je suis épuisé. J’ai les yeux qui ce ferment mais je sent dans mon ventre cette petite boule désagréable.",je suis fatiguée ; angoisses ; la nuit m'angoisse ; je me lève plusieurs fois ; crise d'angoisse ; tellement de chose qui me passe par la tête ; je suis épuisé ; je panique pour rien ; inquiétude ,angoisse ; anxiété ,
Anxiété - Crise d'angoisse ,"Bonjour à tous,  Je suis de nature stressée mais depuis une crise d’angoisse très forte un soir j’ai développé de l’anxiété généralisée et suite à des chocs ces derniers temps + le confinement les choses se sont amplifiées. Chaque matin et c’est une nouveauté chez moi je Suis à peine réveiller le coeur qui bat énormément vite et fort avec la sensation d’envie de pleurer de vomir et un noeud énorme qui serre fort mon estomac. Vous avez déjà vécu ça ? Savez-vous comment éviter cette « crise d’angoisse »",de nature stressée ; crise d'angoisse ; anxiété ; chocs ; le cœur qui bat énormément ; envie de pleurer ; vomir ,anxiété ; crise d'angoisse ,
Anxiété - Crise d'angoisse ,"Bonsoir,je vous écris car j aimerais parler avec des personnes qui vive le même calvaire que moi,crise d angoisse chaque jour du matin au soir et cela devient ingerable impossible de respirer,thorax comprimé l impression que mes dernière minute sont arrivee. N hésiter pas a venir parler",j aimerais parler ; crise d angoisse ,parler ; soutien ; anxiété ; crise d'angoisse ,
